"priority","unit","image_name","asset_path","finding"
"review","measurements-units","kilometer.avif","/word-images/measurements-units/kilometer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","inch.avif","/word-images/measurements-units/inch.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","foot.avif","/word-images/measurements-units/foot.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","yard.avif","/word-images/measurements-units/yard.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","mile.avif","/word-images/measurements-units/mile.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","ruler.avif","/word-images/measurements-units/ruler.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","tape-measure.avif","/word-images/measurements-units/tape-measure.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","gram.avif","/word-images/measurements-units/gram.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","kilogram.avif","/word-images/measurements-units/kilogram.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","milligram.avif","/word-images/measurements-units/milligram.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","ton.avif","/word-images/measurements-units/ton.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","ounce.avif","/word-images/measurements-units/ounce.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","pound.avif","/word-images/measurements-units/pound.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","stone.avif","/word-images/measurements-units/stone.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","scale.avif","/word-images/measurements-units/scale.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","balance.avif","/word-images/measurements-units/balance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","heavy.avif","/word-images/measurements-units/heavy.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","milliliter.avif","/word-images/measurements-units/milliliter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","liter.avif","/word-images/measurements-units/liter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","gallon.avif","/word-images/measurements-units/gallon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","quart.avif","/word-images/measurements-units/quart.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","pint.avif","/word-images/measurements-units/pint.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","cup.avif","/word-images/measurements-units/cup.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","tablespoon.avif","/word-images/measurements-units/tablespoon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","teaspoon.avif","/word-images/measurements-units/teaspoon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","fluid-ounce.avif","/word-images/measurements-units/fluid-ounce.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","barrel.avif","/word-images/measurements-units/barrel.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","celsius.avif","/word-images/measurements-units/celsius.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","fahrenheit.avif","/word-images/measurements-units/fahrenheit.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","kelvin.avif","/word-images/measurements-units/kelvin.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","degree.avif","/word-images/measurements-units/degree.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","boiling-point.avif","/word-images/measurements-units/boiling-point.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","freezing-point.avif","/word-images/measurements-units/freezing-point.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","body-temperature.avif","/word-images/measurements-units/body-temperature.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","room-temperature.avif","/word-images/measurements-units/room-temperature.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","thermometer.avif","/word-images/measurements-units/thermometer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","heat.avif","/word-images/measurements-units/heat.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","millisecond.avif","/word-images/measurements-units/millisecond.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","second.avif","/word-images/measurements-units/second.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","minute.avif","/word-images/measurements-units/minute.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","hour.avif","/word-images/measurements-units/hour.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","day.avif","/word-images/measurements-units/day.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","speed.avif","/word-images/measurements-units/speed.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","velocity.avif","/word-images/measurements-units/velocity.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","acceleration.avif","/word-images/measurements-units/acceleration.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","distance.avif","/word-images/measurements-units/distance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","measurements-units","rate.avif","/word-images/measurements-units/rate.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","projector-screen.avif","/word-images/meeting-room/projector-screen.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","laser-pointer.avif","/word-images/meeting-room/laser-pointer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","microphone.avif","/word-images/meeting-room/microphone.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","speaker.avif","/word-images/meeting-room/speaker.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","camera.avif","/word-images/meeting-room/camera.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","flip-chart.avif","/word-images/meeting-room/flip-chart.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","marker.avif","/word-images/meeting-room/marker.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","remote-clicker.avif","/word-images/meeting-room/remote-clicker.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","name-plate.avif","/word-images/meeting-room/name-plate.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","agenda.avif","/word-images/meeting-room/agenda.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","staff-meeting.avif","/word-images/meeting-room/staff-meeting.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","board-meeting.avif","/word-images/meeting-room/board-meeting.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","one-on-one.avif","/word-images/meeting-room/one-on-one.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","brainstorm.avif","/word-images/meeting-room/brainstorm.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","stand-up.avif","/word-images/meeting-room/stand-up.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","town-hall.avif","/word-images/meeting-room/town-hall.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","workshop.avif","/word-images/meeting-room/workshop.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","webinar.avif","/word-images/meeting-room/webinar.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","kick-off.avif","/word-images/meeting-room/kick-off.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","retrospective.avif","/word-images/meeting-room/retrospective.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","slide-deck.avif","/word-images/meeting-room/slide-deck.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","handout.avif","/word-images/meeting-room/handout.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","report.avif","/word-images/meeting-room/report.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","chart.avif","/word-images/meeting-room/chart.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","graph.avif","/word-images/meeting-room/graph.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","diagram.avif","/word-images/meeting-room/diagram.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","flowchart.avif","/word-images/meeting-room/flowchart.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","timeline.avif","/word-images/meeting-room/timeline.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","spreadsheet.avif","/word-images/meeting-room/spreadsheet.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","dashboard.avif","/word-images/meeting-room/dashboard.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","present.avif","/word-images/meeting-room/present.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","discuss.avif","/word-images/meeting-room/discuss.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","vote.avif","/word-images/meeting-room/vote.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","approve.avif","/word-images/meeting-room/approve.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","reject.avif","/word-images/meeting-room/reject.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","table.avif","/word-images/meeting-room/table.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","follow-up.avif","/word-images/meeting-room/follow-up.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","assign.avif","/word-images/meeting-room/assign.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","minute.avif","/word-images/meeting-room/minute.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","adjourn.avif","/word-images/meeting-room/adjourn.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","zoom.avif","/word-images/meeting-room/zoom.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","teams.avif","/word-images/meeting-room/teams.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","screen-share.avif","/word-images/meeting-room/screen-share.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","mute.avif","/word-images/meeting-room/mute.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","unmute.avif","/word-images/meeting-room/unmute.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","chat.avif","/word-images/meeting-room/chat.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","breakout-room.avif","/word-images/meeting-room/breakout-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","waiting-room.avif","/word-images/meeting-room/waiting-room.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","recording.avif","/word-images/meeting-room/recording.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","meeting-room","virtual-background.avif","/word-images/meeting-room/virtual-background.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","coin.avif","/word-images/money-currency/coin.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","bill.avif","/word-images/money-currency/bill.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","penny.avif","/word-images/money-currency/penny.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","nickel.avif","/word-images/money-currency/nickel.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","dime.avif","/word-images/money-currency/dime.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","quarter.avif","/word-images/money-currency/quarter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","dollar.avif","/word-images/money-currency/dollar.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","euro.avif","/word-images/money-currency/euro.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","pound.avif","/word-images/money-currency/pound.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","yen.avif","/word-images/money-currency/yen.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","bank-account.avif","/word-images/money-currency/bank-account.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","savings.avif","/word-images/money-currency/savings.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","checking.avif","/word-images/money-currency/checking.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","deposit.avif","/word-images/money-currency/deposit.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","withdrawal.avif","/word-images/money-currency/withdrawal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","atm.avif","/word-images/money-currency/atm.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","balance.avif","/word-images/money-currency/balance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","statement.avif","/word-images/money-currency/statement.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","interest.avif","/word-images/money-currency/interest.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","transfer.avif","/word-images/money-currency/transfer.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","cash.avif","/word-images/money-currency/cash.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","credit-card.avif","/word-images/money-currency/credit-card.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","debit-card.avif","/word-images/money-currency/debit-card.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","check.avif","/word-images/money-currency/check.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","receipt.avif","/word-images/money-currency/receipt.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","change.avif","/word-images/money-currency/change.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","tip.avif","/word-images/money-currency/tip.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","invoice.avif","/word-images/money-currency/invoice.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","wallet.avif","/word-images/money-currency/wallet.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","price.avif","/word-images/money-currency/price.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","cost.avif","/word-images/money-currency/cost.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","discount.avif","/word-images/money-currency/discount.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","sale.avif","/word-images/money-currency/sale.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","tax.avif","/word-images/money-currency/tax.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","budget.avif","/word-images/money-currency/budget.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","expense.avif","/word-images/money-currency/expense.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","affordable.avif","/word-images/money-currency/affordable.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","expensive.avif","/word-images/money-currency/expensive.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","cheap.avif","/word-images/money-currency/cheap.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","income.avif","/word-images/money-currency/income.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","salary.avif","/word-images/money-currency/salary.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","wage.avif","/word-images/money-currency/wage.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","debt.avif","/word-images/money-currency/debt.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","loan.avif","/word-images/money-currency/loan.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","mortgage.avif","/word-images/money-currency/mortgage.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","insurance.avif","/word-images/money-currency/insurance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","investment.avif","/word-images/money-currency/investment.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","profit.avif","/word-images/money-currency/profit.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","money-currency","loss.avif","/word-images/money-currency/loss.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","freedom-of-speech.avif","/word-images/rights-regulations/freedom-of-speech.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","right-to-privacy.avif","/word-images/rights-regulations/right-to-privacy.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","due-process.avif","/word-images/rights-regulations/due-process.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","equal-protection.avif","/word-images/rights-regulations/equal-protection.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","right-to-vote.avif","/word-images/rights-regulations/right-to-vote.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","freedom-of-religion.avif","/word-images/rights-regulations/freedom-of-religion.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","right-to-counsel.avif","/word-images/rights-regulations/right-to-counsel.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","right-to-assembly.avif","/word-images/rights-regulations/right-to-assembly.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","right-to-petition.avif","/word-images/rights-regulations/right-to-petition.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","fair-trial.avif","/word-images/rights-regulations/fair-trial.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","liability.avif","/word-images/rights-regulations/liability.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","negligence.avif","/word-images/rights-regulations/negligence.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","jurisdiction.avif","/word-images/rights-regulations/jurisdiction.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","precedent.avif","/word-images/rights-regulations/precedent.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","statute.avif","/word-images/rights-regulations/statute.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","ordinance.avif","/word-images/rights-regulations/ordinance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","regulation.avif","/word-images/rights-regulations/regulation.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","compliance.avif","/word-images/rights-regulations/compliance.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","enforcement.avif","/word-images/rights-regulations/enforcement.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","adjudication.avif","/word-images/rights-regulations/adjudication.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","arrest.avif","/word-images/rights-regulations/arrest.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","charge.avif","/word-images/rights-regulations/charge.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","bail.avif","/word-images/rights-regulations/bail.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","plea.avif","/word-images/rights-regulations/plea.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","conviction.avif","/word-images/rights-regulations/conviction.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","acquittal.avif","/word-images/rights-regulations/acquittal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","parole.avif","/word-images/rights-regulations/parole.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","probation.avif","/word-images/rights-regulations/probation.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","sentence.avif","/word-images/rights-regulations/sentence.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","appeal.avif","/word-images/rights-regulations/appeal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","treaty.avif","/word-images/rights-regulations/treaty.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","convention.avif","/word-images/rights-regulations/convention.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","sovereignty.avif","/word-images/rights-regulations/sovereignty.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","diplomacy.avif","/word-images/rights-regulations/diplomacy.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","sanctions.avif","/word-images/rights-regulations/sanctions.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","extradition.avif","/word-images/rights-regulations/extradition.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","asylum.avif","/word-images/rights-regulations/asylum.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","refugee.avif","/word-images/rights-regulations/refugee.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","human-rights.avif","/word-images/rights-regulations/human-rights.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","rights-regulations","geneva-convention.avif","/word-images/rights-regulations/geneva-convention.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","circle.avif","/word-images/shapes-geometry/circle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","square.avif","/word-images/shapes-geometry/square.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","triangle.avif","/word-images/shapes-geometry/triangle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","rectangle.avif","/word-images/shapes-geometry/rectangle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","oval.avif","/word-images/shapes-geometry/oval.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","diamond.avif","/word-images/shapes-geometry/diamond.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","pentagon.avif","/word-images/shapes-geometry/pentagon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","hexagon.avif","/word-images/shapes-geometry/hexagon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","octagon.avif","/word-images/shapes-geometry/octagon.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","star.avif","/word-images/shapes-geometry/star.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","sphere.avif","/word-images/shapes-geometry/sphere.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","cube.avif","/word-images/shapes-geometry/cube.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","cylinder.avif","/word-images/shapes-geometry/cylinder.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","cone.avif","/word-images/shapes-geometry/cone.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","pyramid.avif","/word-images/shapes-geometry/pyramid.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","prism.avif","/word-images/shapes-geometry/prism.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","cuboid.avif","/word-images/shapes-geometry/cuboid.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","hemisphere.avif","/word-images/shapes-geometry/hemisphere.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","torus.avif","/word-images/shapes-geometry/torus.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","tetrahedron.avif","/word-images/shapes-geometry/tetrahedron.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","line.avif","/word-images/shapes-geometry/line.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","curve.avif","/word-images/shapes-geometry/curve.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","straight.avif","/word-images/shapes-geometry/straight.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","zigzag.avif","/word-images/shapes-geometry/zigzag.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","spiral.avif","/word-images/shapes-geometry/spiral.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","right-angle.avif","/word-images/shapes-geometry/right-angle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","acute-angle.avif","/word-images/shapes-geometry/acute-angle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","obtuse-angle.avif","/word-images/shapes-geometry/obtuse-angle.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","parallel.avif","/word-images/shapes-geometry/parallel.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","perpendicular.avif","/word-images/shapes-geometry/perpendicular.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","area.avif","/word-images/shapes-geometry/area.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","perimeter.avif","/word-images/shapes-geometry/perimeter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","volume.avif","/word-images/shapes-geometry/volume.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","radius.avif","/word-images/shapes-geometry/radius.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","diameter.avif","/word-images/shapes-geometry/diameter.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","circumference.avif","/word-images/shapes-geometry/circumference.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","diagonal.avif","/word-images/shapes-geometry/diagonal.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","symmetry.avif","/word-images/shapes-geometry/symmetry.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","vertex.avif","/word-images/shapes-geometry/vertex.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","edge.avif","/word-images/shapes-geometry/edge.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","repeat.avif","/word-images/shapes-geometry/repeat.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","sequence.avif","/word-images/shapes-geometry/sequence.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
"review","shapes-geometry","pattern.avif","/word-images/shapes-geometry/pattern.avif","non-photographic diagram, infographic, illustration, or mixed visual style"
